"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC107985528",0.0666652774464842,0.0222217591488281,1.29860346768289,0.27573111679826,0.632951392072483,-7.71874583851509
"EEF1A1",0.0666433093988132,12.2982893434655,1.29860340853266,0.27573113487593,0.632951392072483,-7.7187459048748
"TRNS1",-0.0666433093988132,12.4580775723889,-1.29860340853265,0.275731134875932,0.632951392072483,-7.71874590487481
"LOC644277",0.0665254448504603,0.0221751482834868,1.29860309017445,0.275731232173524,0.632951392072483,-7.71874626203579
"LOC105375070",0.0664292369317653,0.0221430789772551,1.29860282905498,0.27573131197767,0.632951392072483,-7.71874655498153
"LOC105377119",0.0663069548894151,0.0221023182964717,1.29860249552571,0.275731413911957,0.632951392072483,-7.71874692916264
"LOC105374065",0.0663069548894151,0.0221023182964717,1.29860249552571,0.275731413911957,0.632951392072483,-7.71874692916264
"LOC105371102",0.0661701855965319,0.0220567285321773,1.29860212028935,0.275731528592949,0.632951392072483,-7.71874735013423
"BIRC6-AS2",-0.0660868890114407,0.0220289630038136,-1.29860189061698,0.275731598786206,0.632951392072483,-7.7187476077999
"LOC101926923",-0.0660868890114407,0.0220289630038136,-1.29860189061698,0.275731598786206,0.632951392072483,-7.7187476077999
"LOC105378438",-0.0660463919414496,0.0220154639804832,-1.29860177864103,0.27573163300869,0.632951392072483,-7.7187477334239
"LOC102724207",-0.065939618456011,0.0219798728186703,-1.29860148241867,0.275731723541226,0.632951392072483,-7.7187480657509
"LOC105370088",0.0659088319904412,0.0219696106634804,1.29860139674011,0.275731749726618,0.632951392072483,-7.71874816187226
"LINC01050",0.0658940039260464,0.0219646679753488,1.29860135543084,0.275731762351708,0.632951392072483,-7.71874820821645
"MIR491",0.652636084732317,0.691088205166716,1.2986009285374,0.275731892820477,0.632951392072483,-7.71874868714113
"LINC01742",0.0656492906757349,0.0218830968919116,1.29860066964063,0.275731971945506,0.632951392072483,-7.7187489775931
"FAM53B-AS1",-0.0653640944939923,0.0217880314979974,-1.29859986066209,0.275732219188795,0.632951392072483,-7.71874988517252
"LINC02382",0.0653387651663971,0.021779588388799,1.29859978830116,0.275732241304047,0.632951392072483,-7.71874996635302
"LOC105378127",0.0653387651663971,0.021779588388799,1.29859978830116,0.275732241304047,0.632951392072483,-7.71874996635302
"HSPE1",-0.0652796251971228,9.36199806284435,-1.29859961902185,0.275732293039905,0.632951392072483,-7.7187501562646
"LINC00226",-0.0652576911301808,0.0217525637100603,-1.29859955612183,0.275732312263677,0.632951392072483,-7.71875022683106
"LINC02022",0.0649208688323505,0.0216402896107835,1.29859858220192,0.275732609917413,0.632951392072483,-7.71875131945509
"LOC105378793",0.0648927708227536,0.0216309236075845,1.29859850027077,0.275732634957592,0.632951392072483,-7.71875141137224
"SPART-AS1",0.0646839127148792,0.0215613042382931,1.29859788791034,0.275732822110096,0.632951392072483,-7.71875209836874
"PGM5-AS1",-0.0646822616656857,0.0215607538885619,-1.29859788304591,0.275732823596785,0.632951392072483,-7.71875210382606
"LOC105372593",0.0643604942453017,0.0214534980817672,1.29859692787762,0.275733115520112,0.632951392072483,-7.71875317541251
"LINC02502",0.0642272282761909,0.0214090760920636,1.29859652806701,0.275733237712331,0.632951392072483,-7.7187536239529
"LOC102723869",0.0642272282761909,0.0214090760920636,1.29859652806701,0.275733237712331,0.632951392072483,-7.7187536239529
"IQCF1",-0.0641650751150342,0.0213883583716781,-1.29859634074932,0.275733294961367,0.632951392072483,-7.71875383410126
"PLA2G2E",0.0640864610491573,0.0213621536830524,1.29859610304067,0.275733367611174,0.632951392072483,-7.71875410078232
"LOC105370537",0.0640000474237826,0.0213333491412609,1.29859584073702,0.275733447777862,0.632951392072483,-7.71875439505605
"FXYD4",-0.0635109410407782,0.0211703136802594,-1.29859433584873,0.275733907710572,0.632951392072483,-7.71875608336268
"LOC100130673",0.0631725188487112,0.0210575062829037,1.29859327406764,0.275734232218751,0.632951392072483,-7.71875727455505
"LRRC8C-DT",-0.0628416607097192,0.0209472202365731,-1.29859221939373,0.275734554555171,0.632951392072483,-7.71875845777369
"LOC105374081",-0.0627893423734431,0.0209297807911477,-1.29859205109082,0.275734605993055,0.632951392072483,-7.7187586465895
"SLC28A3-AS1",0.062599046647051,0.0208663488823503,1.29859143536594,0.275734794175179,0.632951392072483,-7.71875933735937
"LOC107985775",0.0625957572986729,0.020865252432891,1.29859142467347,0.27573479744309,0.632951392072483,-7.71875934935506
"LOC105378676",0.0625672338939162,0.0208557446313054,1.29859133188353,0.275734825802208,0.632951392072483,-7.71875945345429
"LOC107984168",-0.0624736093015399,0.0208245364338466,-1.29859102641828,0.275734919160684,0.632951392072483,-7.71875979614982
"LOC105379130",0.06205569515222,0.0206852317174067,1.29858964600734,0.275735341052153,0.632951392072483,-7.71876134480569
"LINC01276",0.0620490649587297,0.0206830216529099,1.29858962388218,0.275735347814214,0.632951392072483,-7.71876136962747
"LINC02503",0.0619873507223222,0.0206624502407741,1.29858941759922,0.275735410860006,0.632951392072483,-7.71876160105221
"LOC102724020",0.0618626087767454,0.0206208695922485,1.29858899875659,0.275735538869971,0.632951392072483,-7.71876207094338
"C11orf97",0.0616516577981861,0.0205505525993954,1.29858828465956,0.275735757118038,0.632951392072483,-7.71876287207445
"LOC107986269",-0.0614605862985019,0.0204868620995006,-1.29858763150179,0.275735956741511,0.632951392072483,-7.71876360483885
"BANCR",0.0612922192819572,0.0204307397606524,1.29858705088768,0.275736134193715,0.632951392072483,-7.7187642562179
"LOC107985537",-0.061060928046277,0.0203536426820923,-1.29858624543623,0.275736380362802,0.632951392072483,-7.71876515983718
"LOC645188",0.0607620391856537,0.0202540130618846,1.2985851909303,0.275736702650426,0.632951392072483,-7.71876634286523
"LOC105377865",-0.0607554390601139,0.020251813020038,-1.29858516746873,0.275736709820966,0.632951392072483,-7.71876636918626
