"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HMGXB3",0.942008984960762,5.99465534572504,72.2508775710267,1.68311029836355e-06,0.0007446155605367,6.57638937159028
"TTF2",-0.834452381788536,3.58991043789116,-71.7206303696588,1.72543201422326e-06,0.000748278924803106,6.55434216690598
"GABARAPL1",0.910584501508427,6.18080695452203,71.5332920815255,1.74071383452833e-06,0.000748278924803106,6.54648930195172
"HMGA1",-0.585351661361561,6.57385190337946,-71.4398229888584,1.74840405043647e-06,0.000748278924803106,6.54255875789408
"ABHD3",1.21522404145303,5.40406168599745,70.8083422582035,1.80153061226003e-06,0.000756065472791855,6.51578392449902
"PTPN1",0.495646497765892,5.26375109457542,70.7679203657571,1.80500214462423e-06,0.000756065472791855,6.51405688716816
"FBXO31",0.457764893608061,3.88939445206663,70.3476611621404,1.8416140825199e-06,0.000763281188264616,6.49600646962909
"NCAPD3",2.76547729661397,6.59668754372906,69.7449855519898,1.89581588885913e-06,0.00077146946476974,6.46981635156689
"EZH2",-1.11567315818999,3.80487796771693,-69.5304653970857,1.91560719551695e-06,0.00077146946476974,6.46040634085829
"ZNF812P",2.19908812055051,4.54274915294163,69.4816247626069,1.92015054471058e-06,0.00077146946476974,6.45825743446283
"LOC107986343",1.92919234426478,3.01933257796261,68.9530761114698,1.97022357063789e-06,0.000772656080062895,6.43484691017232
"LCP1",1.197744844754,8.55164847379094,68.9359214974208,1.97187694569905e-06,0.000772656080062895,6.43408230540854
"ASF1B",-2.0046210284784,5.61100586007914,-68.6346882742226,2.00120537379846e-06,0.000772656080062895,6.42060642394691
"PMEPA1",0.980850183950031,5.75336074371891,68.6306943446271,2.00159801306485e-06,0.000772656080062895,6.42042712144958
"REP15",2.74815729719055,1.66436080620966,68.1336866216837,2.05124794356715e-06,0.00077748472775687,6.39798460340365
"PACS1",1.62705813419361,5.19755282290724,67.8877714567643,2.07640510345465e-06,0.00077748472775687,6.38678415431738
"RFWD3",-1.15386191507791,4.14147429286235,-67.8507803091917,2.08022384362786e-06,0.00077748472775687,6.38509380886734
"MTHFR",0.971758657944299,3.69863436105056,67.7267806445129,2.09309140910825e-06,0.00077748472775687,6.37941690198074
"FAM81A",-1.4691237678909,2.37501979047207,-67.5088499875096,2.11595738299671e-06,0.000778632766337501,6.36939986781805
"SLC41A1",1.90170104392242,6.13074255899376,67.3182245876595,2.13622456450099e-06,0.000778812092617241,6.36059606566975
"DSN1",-1.38503965074919,4.77266821836512,-66.9414375397493,2.17703040876539e-06,0.000786407296465399,6.34307885158977
"CYP2U1",2.12384933358418,4.53438589777299,66.395386072804,2.23797917550373e-06,0.000801074473238944,6.31741639355863
"RAD51C",-0.689960981270808,4.95137957140335,-65.9969457849527,2.283853794184e-06,0.000810130263893701,6.29848223725599
"MYBPC1",3.20122477169806,2.09639632008513,64.3405290259183,2.48817996975768e-06,0.000870175455974798,6.21782737584853
"SLC2A3",2.64989980022788,1.30214309802632,64.1197236848905,2.51718184483128e-06,0.000870175455974798,6.20683384632347
"MCM2",-2.24457027231986,5.75699157280422,-64.1027518836033,2.51942911518075e-06,0.000870175455974798,6.20598644579312
"TP53INP1",-1.02377988866389,6.21929665462872,-63.5863544657471,2.58906763423206e-06,0.00087068831680278,6.18003746302346
"CDCA4",-1.71736092807768,4.29857246671279,-63.4637304339916,2.60596954018243e-06,0.00087068831680278,6.17382824713141
"CDCA7L",-1.77615958167678,4.51659798678193,-63.1554405048666,2.64909911184569e-06,0.00087068831680278,6.15813652359645
"ARHGEF5",0.332593499824652,4.49534174777849,63.0381763493575,2.66574707338449e-06,0.00087068831680278,6.15213722877068
"ODC1",2.18664928510382,9.5232723574126,62.9933436685883,2.67214778641273e-06,0.00087068831680278,6.14983908149275
"CREB3L4",1.06149318990487,7.31807526286806,62.9388391288909,2.67995619859106e-06,0.00087068831680278,6.14704180099674
"MRPL37",-0.584961316065997,7.65775685187339,-62.9057720577663,2.68470786166958e-06,0.00087068831680278,6.14534294025938
"LOC107984462",0.1559302003058,0.0519767334352666,62.814914383081,2.69782025321123e-06,0.00087068831680278,6.14066803081401
"DSEL",-2.09042218656991,4.8632840323848,-62.3713798126316,2.76303585724777e-06,0.000884485966205476,6.11769883285999
"ADD3",-0.797339809624878,3.80267530912242,-61.6070670217243,2.88029215631285e-06,0.000908274733822821,6.07753318504144
"ZNF107",-0.938537371927973,3.22414897246323,-61.5868208841474,2.88348508477301e-06,0.000908274733822821,6.07645903500888
"RBM47",1.0036652806912,5.51901111522304,61.3665561725872,2.91852036282988e-06,0.000912014450524316,6.06473863577608
"CDC42EP4",-0.477788238061599,4.68064786775197,-60.5507748913703,3.0531876418885e-06,0.000929806346301823,6.02077612449454
"CALD1",-1.55888081424851,8.33669172740209,-60.4180993505685,3.07584580910712e-06,0.000929806346301823,6.01354263511882
"LOC105373465",0.137153709033161,0.0457179030110537,60.3963312054519,3.0795841378301e-06,0.000929806346301823,6.0123535755993
"CPNE3",-0.966485599361862,8.00530283914696,-60.3690849169443,3.08427155299034e-06,0.000929806346301823,6.01086438050112
"CCNI",-0.492015437673114,9.06902812966672,-60.3154289806774,3.09352952114438e-06,0.000929806346301823,6.00792879492878
"PTMA",-0.580789407002122,9.17196573771383,-59.946059839717,3.15824929714108e-06,0.000939959024981775,5.98761437720206
"HPS1",0.252198450358684,4.41441230684483,59.8517574970122,3.17505334288048e-06,0.000939959024981775,5.98239821103822
"ATP1A1-AS1",1.02222036471033,6.5048763931255,59.4722452769067,3.2438635477602e-06,0.00095316330842918,5.96128262346041
"CCPG1",0.677136551401871,3.94706281863393,59.0788026918049,3.3172542809671e-06,0.000967507926361471,5.93918100566643
"LOC105374600",0.138919433595051,0.0463064778650171,58.682718459953,3.39332660343902e-06,0.000973516449113535,5.91671122071348
"COLCA1",-1.91927945040483,4.5758842646579,-58.563941831573,3.41657893049343e-06,0.000973516449113535,5.90992962906689
"BCAP29",2.02363197149621,4.80741650114751,58.5298183801791,3.42329728274005e-06,0.000973516449113535,5.90797761213892
"GPR63",-1.10013429074219,2.14009543420836,-58.4617257574684,3.43675487445475e-06,0.000973516449113535,5.90407741964808
"ERLEC1",1.22746631613573,4.13047140269618,58.2759779495094,3.47381577758229e-06,0.000976171877397698,5.89340432856728
"KRT8",2.97741092470401,9.75715884617285,58.167428944295,3.49571378861877e-06,0.000976171877397698,5.88714404551915
"TMCO3",0.98664755764839,4.51889036544366,58.0046425402434,3.52888987845025e-06,0.000978496549817606,5.87772373376471
"TIMM10B",0.535717584308096,5.22020450922374,57.5902434364344,3.61520653306355e-06,0.000979106633431087,5.85356802443651
"CCDC90B",0.501988421222247,4.45689975668017,57.4249400145117,3.65040131729183e-06,0.000979106633431087,5.84386171678338
"TSKU",1.6469016117878,4.57299343968669,57.2431971831157,3.68961053035642e-06,0.000979106633431087,5.83314323303541
"LOC105370525",1.13779718288054,0.717071593989731,57.1601781995841,3.7077027026551e-06,0.000979106633431087,5.82823067782226
"VASH1-AS1",-0.458198935402166,3.10692168882404,-57.1207929879525,3.7163260696973e-06,0.000979106633431087,5.82589648835987
"SMAP1",0.90343631363183,3.67385995499331,56.7947244952535,3.78872684446639e-06,0.000979106633431087,5.80648204809999
"LINC02609",-0.816625697515278,1.1919316396161,-56.7490155739304,3.79902178539898e-06,0.000979106633431087,5.80374762915848
"UBE2T",-1.53896690681665,7.14731003222617,-56.7356216833432,3.80204533588832e-06,0.000979106633431087,5.80294577208549
"FKBP4",-0.65609498641569,7.67830092810627,-56.6607898915487,3.81899546050012e-06,0.000979106633431087,5.79846076125131
"SAE1",-0.63114718688043,6.25216535448845,-56.5644071768719,3.84097169078957e-06,0.000979106633431087,5.79267151113174
"MON2",0.438948292078305,4.02104134038759,56.5362072682414,3.84743253607796e-06,0.000979106633431087,5.79097498968033
"ACKR3",-2.42728628322993,5.74578471250785,-56.4713667601523,3.86234158341034e-06,0.000979106633431087,5.78706952552909
"RNASE11-AS1",0.315791899112971,0.135657110262895,56.4430337298345,3.86887982508584e-06,0.000979106633431087,5.78536094791179
"CBLL1",1.61767807236307,4.29755607594019,56.2927757315076,3.90379478991619e-06,0.000979106633431087,5.77627922327452
"MIR29B2CHG",1.03299536611631,2.2045552031385,56.2852297937444,3.90555896539697e-06,0.000979106633431087,5.77582222150415
"PTPRM",1.29559627136529,4.47591375155293,56.1157339824979,3.94545937498692e-06,0.000979106633431087,5.76553387144495
"LRBA",-1.20862327374923,6.50997146439964,-55.9984847499592,3.9733701937298e-06,0.000979106633431087,5.75839074814029
"SNORA100",-0.562130492934929,8.34672849102466,-55.897300995308,3.99766273017664e-06,0.000979106633431087,5.7522091219609
"LMBR1",-0.150518036719251,3.50029724132059,-55.8728581056572,4.00355991218583e-06,0.000979106633431087,5.7507134270172
"IRF2BPL",-0.306914873158984,5.92015531196282,-55.4455948927985,4.10848884647536e-06,0.000991274633130087,5.72441652685296
"CDC7",-1.41801858227894,4.73826658039167,-55.4374139687748,4.11053252651439e-06,0.000991274633130087,5.72391019114962
"GNMT",2.87455146327521,4.59273998594488,55.3378676401851,4.1355061310302e-06,0.000991274633130087,5.71774049787515
"ABCC4",1.09347182600171,7.06728638592926,55.2034023652669,4.16955316288158e-06,0.000991274633130087,5.70938144049914
"DUS4L-BCAP29",1.86557000038342,4.68300855322329,55.1655847590872,4.1791941153958e-06,0.000991274633130087,5.70702527745714
"ACSL3",2.05510099308294,7.76700302840274,55.0051785627385,4.22040963883153e-06,0.000992820931929552,5.69700583725377
"KIAA0930",-0.932810021811358,5.20167521058985,-54.9444785048425,4.23614356083113e-06,0.000992820931929552,5.69320349576916
"LOC105371701",2.1534488805817,3.08637976791803,54.78061181978,4.27900044532328e-06,0.000996931145172538,5.68290879137831
"ARF4",0.675948364460041,8.72879434106805,54.371771756439,4.38840396657312e-06,0.0010164059869403,5.65703258425724
"CDK4",-0.840453747123782,7.2453512153884,-54.1585369424208,4.44690472214716e-06,0.00102393231888785,5.64342713986847
"PTPN21",2.36414983977501,2.37732667354499,54.0434514086082,4.47889861741756e-06,0.00102518508059889,5.63605266050594
"WDR76",-1.84733285641099,3.06651027195314,-53.8942130831141,4.5208327866193e-06,0.00102518508059889,5.62645670997442
"TUB",-1.52291028657628,3.84120710269091,-53.8602156518305,4.5304567487227e-06,0.00102518508059889,5.62426545870935
"THYN1",0.922613034814496,6.2436108447929,53.5660736945592,4.61484133655262e-06,0.00103831293020242,5.60522544916253
"PHC2",-0.212514725547727,4.99807929610247,-53.4115305082712,4.65999434889572e-06,0.00103844304414295,5.59516283491216
"PRKD1",-0.743492725574142,6.04330414837198,-53.3837647700367,4.66816728839595e-06,0.00103844304414295,5.59335062588188
"DNAH2",-0.303899159906917,0.464442073249334,-53.1129797963297,4.74885642512648e-06,0.00104894167032796,5.5756076036543
"MON1B",0.651142437418397,5.07032518718347,52.7780309668697,4.85118466653954e-06,0.00104894167032796,5.55348456600091
"CLSPN",-2.09162042330992,2.9744401866447,-52.7727695108272,4.85281475242014e-06,0.00104894167032796,5.55313549021707
"SRSF1",-0.518485556343673,7.39315025867211,-52.7639734702705,4.85554149681217e-06,0.00104894167032796,5.55255180106321
"PKP4",-1.14645801994411,4.44675443255053,-52.7347592920351,4.86461206166629e-06,0.00104894167032796,5.55061222812085
"USO1",0.667437025355117,6.41207584137258,52.7007308233874,4.87520510159031e-06,0.00104894167032796,5.54835113884377
"RFC2",-1.4443370950164,5.75593632640239,-52.5350519222769,4.92721019723364e-06,0.00105036322042194,5.53731315952532
"S100P",1.82074989325946,5.10924114675245,52.5099084888765,4.93516523030576e-06,0.00105036322042194,5.53563380197101
"DOCK8-AS1",0.130975466135787,0.0436584887119289,52.3832892863783,4.97547978980085e-06,0.00105325022173989,5.52715974427663
"ZFAND3",0.684624380507863,6.27071298352914,51.7092666386766,5.19742206894569e-06,0.00109178400047142,5.48156748925919
"RPL10A",-0.247431268707306,10.5504814957785,-51.6634575302736,5.21296774746346e-06,0.00109178400047142,5.47843904932378
"APP",1.40710362557114,8.1429281217851,51.4984024871219,5.26948276927046e-06,0.00109778102940347,5.46713513023029
"DNAJB3",3.20668455702052,1.17738931500338,51.2040505553371,5.37225542878612e-06,0.00111330097501592,5.44685179983373
"MCM8",-0.936470787992864,3.62450572506043,-50.9455766771572,5.46465331953171e-06,0.00112442664389051,5.42890811613658
"SLC22A23",0.830960210376667,4.58578396664685,50.7582007639866,5.53292664804479e-06,0.00112442664389051,5.41582189034907
"TUBA4A",-1.19121841653686,6.91535315663517,-50.6607599940774,5.56886789346224e-06,0.00112442664389051,5.40899049960434
"KIAA0513",0.741947662634856,3.30692590788199,50.6183415291207,5.58460857711498e-06,0.00112442664389051,5.40601099975335
"POLE3",-1.01895564121297,6.8345566965607,-50.5296236895486,5.61771697213719e-06,0.00112442664389051,5.39976834881778
"TMEM52B",-0.0997133657995199,0.03323778859984,-50.4759666126408,5.63786465423225e-06,0.00112442664389051,5.39598548111925
"UHRF1",-2.21408407523889,3.8479280610697,-50.4609288520642,5.64352797604645e-06,0.00112442664389051,5.39492432098619
"ABTB1",0.613556311959094,2.54075123480308,50.4321064873409,5.65440329888558e-06,0.00112442664389051,5.39288922362034
"LOC105376826",-0.816073532011011,1.18206674769065,-50.3184871550206,5.69753996032811e-06,0.00112731124823095,5.38485126529428
"CARMIL1",1.44652985945239,3.80800003113828,50.0232657068527,5.81163511821168e-06,0.00112797541074388,5.36384973649975
"AURKB",-1.46842099909631,4.81817309494866,-49.8493107149373,5.88025280250223e-06,0.00112797541074388,5.35139573085083
"DNMT1",-1.31322335579922,5.84141429469435,-49.6425034030024,5.96320198813999e-06,0.00112797541074388,5.33651268432981
"AFMID",-0.653706907180975,5.45774825211022,-49.629042027008,5.96865369076421e-06,0.00112797541074388,5.33554101059179
"DCAF11",0.38563648819162,6.1375817671414,49.5936968106382,5.98299887895724e-06,0.00112797541074388,5.33298800805091
"DNAJB9",1.77766575724286,5.33875252821568,49.5820386062118,5.9877402699614e-06,0.00112797541074388,5.33214538914956
"APEX1",-0.447707809440404,8.70805339232483,-49.560364754663,5.99656797499455e-06,0.00112797541074388,5.33057815642739
"LOC107985046",-1.61319020937649,2.81853979608161,-49.5115160754266,6.01652585903844e-06,0.00112797541074388,5.32704250856287
"PRKDC",-0.860034060834628,5.74936699785916,-49.4092692446985,6.05857989967043e-06,0.00112797541074388,5.31962660757479
"ANKRD37",2.20411127473729,4.61109110463903,49.3414787595192,6.0866722832735e-06,0.00112797541074388,5.31469834433314
"GHRHR",0.136065882502135,0.602856874394242,49.3253459597721,6.09338257460594e-06,0.00112797541074388,5.31352416545826
"FKBP5",2.63429803850414,6.29511362816469,49.1127470361128,6.18271362965271e-06,0.00112797541074388,5.2980021216369
"PCTP",0.945109468407694,2.70866943000626,49.1001796980157,6.18804722522265e-06,0.00112797541074388,5.29708172878536
"E2F1",-2.26337088146453,5.09791844482841,-49.0526800885219,6.20826007313146e-06,0.00112797541074388,5.29360013121316
"SLC2A14",0.923106496117364,0.35367711950813,48.797281112421,6.31842153665396e-06,0.00112797541074388,5.27480181823092
"FNBP1",0.289366360090725,4.20150900765761,48.7736743927397,6.32873133797785e-06,0.00112797541074388,5.27305758678681
"PEG3",-2.43992111490645,3.73018739982984,-48.7696539914221,6.33048934680699e-06,0.00112797541074388,5.27276041787378
"PIP4K2C",0.327136004847882,5.65238620459676,48.761392498456,6.33410385329205e-06,0.00112797541074388,5.27214966418927
"PGM3",1.29605908844749,5.27201972999565,48.751387537945,6.3384847306413e-06,0.00112797541074388,5.27140983341478
"OPTN",2.35009511510153,4.09155086998102,48.7369027551341,6.34483415120633e-06,0.00112797541074388,5.27033837389606
"PCDH11Y",-1.11845957322995,5.07997635597128,-48.6916250047391,6.36473493909339e-06,0.00112797541074388,5.26698635163553
"CYP2U1-AS1",1.41044604321999,1.37142749134473,48.6791928172739,6.37021337225091e-06,0.00112797541074388,5.26606523289566
"CAMKK2",0.791970905975793,6.1111725038387,48.6256195068714,6.3938913090703e-06,0.00112797541074388,5.26209228798961
"MCM3",-2.00682387750901,6.23725914584459,-48.569809665264,6.41867918878434e-06,0.00112797541074388,5.25794722310575
"CADPS2",2.30765409497478,2.99554616735501,48.4432459792637,6.47535555213993e-06,0.00112797541074388,5.24852343766
"PCNA",-2.07324895243038,8.02355981133234,-48.384380669914,6.50193699224245e-06,0.00112797541074388,5.24412912966447
"TGM2",1.06750804697864,0.651463152892427,48.369291217636,6.50877360600844e-06,0.00112797541074388,5.24300154405597
"FBXO9",-0.351101468503201,5.83467399180385,-48.3397475517543,6.52218602620836e-06,0.00112797541074388,5.24079247580227
"LINC00428",-0.280325673471551,0.0934418911571837,-48.2373342363316,6.56895851310702e-06,0.00112797541074388,5.23312069544519
"MTFR2",-1.05235652161136,1.90769535913068,-48.2017936630101,6.58529158099165e-06,0.00112797541074388,5.23045324993175
"ERN1",1.52565975328694,3.9014992331038,48.1477687283742,6.61022030464771e-06,0.00112797541074388,5.22639344029673
"MIR9898",3.13740106139596,9.43305919281153,48.0936925176702,6.63529531117858e-06,0.00112797541074388,5.22232366791072
"POLA2",-1.4353851815921,4.2197876685289,-48.0005628816593,6.67876902701171e-06,0.00112797541074388,5.21530037093292
